num_critic_for_reviews,gross,genres,movie_title,num_voted_users,num_user_for_reviews,language,country,budget,title_year,imdb_score,aspect_ratio
106,64267897,Comedy|Documentary,Jackass: The Movie?,67992,327,English,USA,5000000,2002,6.6,1.85
159,56536016,Horror,Lights Out?,13523,95,English,USA,4900000,2016,6.9,2.35
251,104007828,Horror,Paranormal Activity 3?,76828,314,English,USA,5000000,2011,5.8,1.85
183,50820940,Fantasy|Horror,Ouija?,31915,159,English,USA,5000000,2014,4.4,2.35
131,44793200,Action|Fantasy|Horror|Thriller,A Nightmare on Elm Street 3: Dream Warriors?,49820,311,English,USA,4500000,1987,6.6,1.85
297,43771291,Mystery|Thriller,The Gift?,79916,279,English,USA,5000000,2015,7.1,2.35
41,44456509,Comedy|Drama,Instructions Not Included?,22105,81,Spanish,Mexico,5000000,2013,7.6,1.85
248,53884821,Horror,Paranormal Activity 4?,51204,247,English,USA,5000000,2012,4.6,1.85
42,36000000,Drama|History,The Robe?,6359,69,English,USA,5000000,1953,6.8,2.2
91,34872293,Comedy|Fantasy|Horror|Thriller,Freddy's Dead: The Final Nightmare?,30765,252,English,USA,8500000,1991,4.9,1.85
185,34468224,Biography|Crime|Drama|Thriller,Monster?,105568,533,English,USA,4500000,2003,7.3,1.85
220,32453345,Fantasy|Horror|Thriller,Paranormal Activity: The Marked Ones?,31791,155,English,USA,5000000,2014,5,1.78
471,27296514,Biography|Drama,Dallas Buyers Club?,326494,340,English,USA,5000000,2013,8,2.35
152,25799043,Horror|Sci-Fi|Thriller,The Lazarus Effect?,28513,126,English,USA,3300000,2015,5.2,2.35
274,25530884,Mystery|Thriller,Memento?,845580,2067,English,USA,9000000,2000,8.5,2.35
336,27689474,Horror|Mystery,Oculus?,85688,339,English,USA,5000000,2013,6.5,2.35
174,24138847,Comedy,Clerks II?,114797,472,English,USA,5000000,2006,7.4,1.85
151,21994911,Drama|Music,Billy Elliot?,98354,433,English,UK,5000000,2000,7.7,1.85
276,21501098,Comedy|Drama,The Way Way Back?,115813,216,English,USA,5000000,2013,7.4,1.85
12,19281235,Comedy|Drama|Music|Romance,House Party 2?,3571,11,English,USA,5000000,1991,5.1,1.85
28,19421271,Animation|Comedy|Family,Doug's 1st Movie?,2448,18,English,USA,5000000,1999,5,1.33
95,20733485,Drama,The Apostle?,11622,157,English,USA,5000000,1997,7.2,1.85
179,24809547,Comedy|Drama,Our Idiot Brother?,74875,115,English,USA,5000000,2011,6.4,1.85
22,23031390,Comedy|Drama,The Players Club?,4345,26,English,USA,4500000,1998,5.6,1.85
92,16017403,Drama|Romance|Thriller,O?,17333,153,English,USA,5000000,2001,6.2,1.85
196,21197315,Horror|Mystery|Thriller,"As Above, So Below?",49948,211,English,USA,5000000,2014,6.1,1.85
9,17382982,Drama|Thriller,Addicted?,5975,33,Spanish,USA,5000000,2014,5.2,1.85
31,14821531,Drama,Eve's Bayou?,6915,209,English,USA,6000000,1997,7.3,1.85
309,18656400,Drama,Still Alice?,86077,195,English,USA,5000000,2014,7.5,1.85
129,14343976,Adventure|Horror,Friday the 13th Part VIII: Jason Takes Manhattan?,22961,291,English,USA,5000000,1989,4.5,1.85
168,241437427,Comedy|Family|Romance,My Big Fat Greek Wedding?,102071,756,English,USA,5000000,2002,6.6,1.85
444,14123773,Crime|Drama,Spring Breakers?,108683,561,English,USA,5000000,2012,5.3,2.35
123,15126948,Horror|Thriller,Halloween: The Curse of Michael Myers?,20815,335,English,USA,5000000,1995,4.9,1.85
173,13622333,Adventure|Comedy|Drama|Romance,Y Tu Mam?Tambi??,91377,385,Spanish,Mexico,2000000,2001,7.7,1.85
246,13464388,Comedy|Horror,Shaun of the Dead?,395921,859,English,UK,4000000,2004,8,2.35
74,13350177,Drama|Horror|Thriller,The Haunting of Molly Hartley?,7904,113,English,USA,5000000,2008,3.8,1.85
68,13269963,Drama|Mystery,Lone Star?,23202,173,English,USA,5000000,1996,7.6,2.35
144,17768000,Horror|Thriller,Halloween 4: The Return of Michael Myers?,29629,374,English,USA,5000000,1988,5.9,1.85
96,12947763,Horror|Mystery,April Fool's Day?,10624,125,English,USA,5000000,1986,6.2,2.35
42,14100000,Comedy|Drama,Diner?,14995,87,English,USA,5000000,1982,7.2,1.85
29,12200000,Action|Crime|Drama|Thriller|Western,Lone Wolf McQuade?,7973,65,English,USA,5000000,1983,6.3,1.85
228,17683670,Horror|Mystery|Sci-Fi|Thriller,Apollo 18?,47227,323,English,USA,5000000,2011,5.2,1.33
195,12055108,Comedy|Drama,Sunshine Cleaning?,61151,134,English,USA,8000000,2008,6.9,2.35
203,27285953,Action|Thriller,No Escape?,48675,214,English,USA,5000000,2015,6.8,1.85
45,10572742,Drama|Romance,Not Easily Broken?,2326,21,English,USA,8000000,2009,6.1,1.85
29,9628751,Action|Adventure|Animation|Family|Sci-Fi,Digimon: The Movie?,5164,65,English,USA,5000000,2000,5.9,1.85
121,8786715,Comedy|Drama,Saved!?,40274,324,English,USA,5000000,2004,6.9,1.85
135,3432342,Comedy|Crime|Drama|Mystery|Romance,The Barbarian Invasions?,24921,166,French,Canada,6000000,2003,7.7,2.35
56,6755271,Horror|Thriller,The Forsaken?,7319,131,English,USA,5000000,2001,5.3,1.85
59,6157157,Comedy|Drama,UHF?,21416,198,English,USA,5000000,1989,7,1.85
60,5480318,Comedy|Drama,Slums of Beverly Hills?,9427,79,English,USA,5000000,1998,6.6,1.85
81,5308707,Comedy|Crime|Drama|Thriller,Made?,15053,165,English,USA,5000000,2001,6.4,1.85
415,5009677,Drama|Mystery|Sci-Fi,Moon?,260607,485,English,UK,5000000,2009,7.9,2.35
120,4306697,Drama,The Sweet Hereafter?,26720,196,English,Canada,5000000,1997,7.7,2.35
195,3950029,Drama,Of Gods and Men?,12411,89,French,France,4000000,2010,7.2,2.35
109,4040588,Comedy|Drama,Bottle Shock?,12233,89,English,USA,5000000,2008,6.8,2.35
93,3049135,Biography|Crime|Drama|Romance|Thriller,Heavenly Creatures?,50197,265,English,New Zealand,5000000,1994,7.4,2.35
12,4700361,Drama,90 Minutes in Heaven?,2047,29,English,USA,5000000,2015,4.6,2.35
155,2711210,Comedy|Drama,Everything Must Go?,40305,86,English,USA,5000000,2010,6.4,2.35
81,1980338,Comedy|Crime|Drama|Mystery|Thriller,Zero Effect?,12366,151,English,USA,5000000,1998,7,1.85
204,1082044,Drama|Thriller,The Machinist?,281649,458,English,Spain,5000000,2004,7.7,2.35
19,1100000,Crime|Drama,Light Sleeper?,3665,39,English,USA,5000000,1992,6.8,1.85
163,2445646,Biography|Crime|Drama|Mystery|Thriller,Kill the Messenger?,32382,99,English,USA,5000000,2014,7,2.35
248,2221809,Drama,Rabbit Hole?,40618,144,English,USA,5000000,2010,7,1.85
39,296665,Biography|Crime|Drama|Thriller,Party Monster?,12675,158,English,USA,5000000,2003,6.3,1.85
322,3219029,Crime|Horror|Music|Thriller,Green Room?,28845,125,English,USA,5000000,2015,7.1,2.35
83,1040879,Comedy|Crime|Drama,Bottle Rocket?,54478,184,English,USA,7000000,1996,7.1,1.85
37,326308,Crime|Drama|Thriller,Albino Alligator?,6632,69,English,USA,5000000,1996,6.1,2.35
27,124720,Drama|Romance,"Lovely, Still?",1560,15,English,USA,5000000,2008,7.3,1.85
31,99147,Drama,Desert Blue?,1884,28,English,USA,2000000,1998,6.2,1.85
133,65087,Crime|Thriller|War,Redacted?,8824,108,English,USA,5000000,2007,6.2,1.85
13,16066,Mystery|Romance|Thriller,Fascination?,1207,44,English,Germany,5000000,2004,3.3,2.35
99,617228,Comedy|Drama|Romance|War,I Served the King of England?,6183,27,Czech,Czech Republic,84450000,2006,7.4,1.85
104,24475416,Drama,Sling Blade?,72443,309,English,USA,890000,1996,8,1.85
303,47277326,Horror,Hostel?,138814,1516,English,USA,4800000,2005,5.9,2.35
122,1247453,Comedy|Drama,Tristram Shandy: A Cock and Bull Story?,11202,123,English,UK,2800000,2005,6.8,2.35
359,1729969,Drama|Thriller,Take Shelter?,68211,219,English,USA,5000000,2011,7.4,2.35
130,1705139,Fantasy|Horror|Mystery|Thriller,Lady in White?,4695,69,English,USA,4700000,1988,6.7,1.85
159,8025872,Comedy|Horror,The Texas Chainsaw Massacre 2?,19234,258,English,USA,4700000,1986,5.5,1.85
440,778565,Crime|Drama,Only God Forgives?,83234,475,English,Denmark,4800000,2013,5.7,1.85
87,513836,Comedy|Drama|Romance,The Names of Love?,6304,21,French,France,4600000,2010,7.2,1.85
121,434417,Drama,Savage Grace?,8867,65,English,Spain,4600000,2007,5.9,1.85
45,81200000,Comedy,Police Academy?,87739,133,English,USA,4500000,1984,6.7,1.85
84,52700832,Comedy|Drama|Romance,Four Weddings and a Funeral?,107923,197,English,UK,4500000,1994,7.1,1.66
202,13060843,Drama,25th Hour?,149528,454,English,USA,15000000,2002,7.7,2.35
120,3798532,Crime|Drama|Romance|Thriller,Bound?,41138,208,English,USA,4500000,1996,7.4,1.85
234,3609278,Drama,Requiem for a Dream?,573541,1916,English,USA,4500000,2000,8.4,1.37
35,1687311,Drama|Musical,Tango?,2412,40,Spanish,Spain,700000000,1998,7.2,2
283,727883,Drama|Sci-Fi|Thriller,Donnie Darko?,580999,2110,English,USA,4500000,2001,8.1,2.35
54,713413,Crime|Drama|Mystery,Character?,9171,68,Dutch,Netherlands,4500000,1997,7.8,1.85
92,410241,Comedy|Crime|Drama,Spun?,32357,199,English,USA,2000000,2002,6.8,1.85
202,211667,Crime|Drama,Lady Vengeance?,53508,131,Korean,South Korea,4200000000,2005,7.7,2.35
54,92191,Comedy|Drama|Sport,Mean Machine?,29463,84,English,UK,2500000,2001,6.5,1.85
98,49413,Action|Crime|Thriller,Exiled?,6919,26,Cantonese,Hong Kong,35000000,2006,7.3,2.35
138,108229,Drama|Horror|Mystery|Thriller,After.Life?,30836,137,English,USA,4500000,2009,5.9,2.35
149,112000000,Drama,One Flew Over the Cuckoo's Nest?,680041,760,English,USA,4400000,1975,8.7,1.85
111,26345,Action|Crime|Drama,The Sweeney?,16445,99,English,UK,3000000,2012,6.1,2.35
149,20772796,Drama|Family,Whale Rider?,34232,346,English,New Zealand,6000000,2002,7.6,2.35
256,34964818,Adventure|Family|Fantasy,Pan?,39975,186,English,USA,150000000,2015,5.8,2.35
232,1487477,Fantasy|Thriller,Night Watch?,47097,310,Russian,Russia,4200000,2004,6.5,1.85
63,62549000,Crime|Drama|Romance|Thriller,The Crying Game?,41361,148,English,UK,2300000,1992,7.3,2.35
75,105500000,Comedy,Porky's?,31260,152,English,Canada,4000000,1981,6.2,1.85
274,101055,Horror,Survival of the Dead?,17478,159,English,USA,4000000,2009,5,2.35
265,44566004,Drama,Lost in Translation?,321283,1848,English,USA,4000000,2003,7.8,1.85
154,39200000,Comedy|Romance,Annie Hall?,192940,491,English,USA,4000000,1977,8.1,1.37
44,36000000,Drama|Family|Romance,The Greatest Show on Earth?,9456,107,English,USA,4000000,1952,6.7,1.37
314,65007045,Action|Adventure|Drama,Exodus: Gods and Kings?,128694,657,English,UK,140000000,2014,6.1,2.35
153,31252964,Drama|Romance,Monster's Ball?,71495,522,English,USA,4000000,2001,7.1,2.35
256,131175,Drama|Horror,Maggie?,30219,200,English,USA,8500000,2015,5.6,2.35
123,31968347,Drama|Romance,Leaving Las Vegas?,93894,286,English,USA,3600000,1995,7.6,1.66
149,35385560,Mystery|Thriller,The Boy Next Door?,27198,131,English,USA,4000000,2015,4.6,2.35
323,20803237,Comedy|Drama,The Kids Are All Right?,110616,291,English,USA,3500000,2010,7.1,1.85
172,13008928,Horror|Sci-Fi|Thriller,They Live?,73501,333,English,USA,4000000,1988,7.3,2.35
161,15152879,Drama|Horror|Thriller,The Last Exorcism Part II?,13506,68,English,France,5000000,2013,4,2.35
548,25359200,Drama,Boyhood?,266020,836,English,USA,4000000,2014,8,1.85
177,10515579,Comedy|Crime|Mystery,Scoop?,66840,248,English,UK,4000000,2006,6.7,1.85
230,180011740,Action|Adventure|Sci-Fi|Thriller,Planet of the Apes?,177729,1368,English,USA,100000000,2001,5.7,2.35
27,10097096,Comedy,The Wash?,5612,38,English,USA,4000000,2001,4.6,1.85
22,9821335,Comedy,3 Strikes?,1415,10,English,USA,6000000,2000,4,1.85
157,8243880,Crime|Drama|Fantasy|Romance,The Cooler?,28714,215,English,USA,3200000,2003,7,2.35
125,7825820,Crime|Mystery|Thriller,The Night Listener?,13086,156,English,USA,4000000,2006,5.9,1.85
160,14637490,Horror|Mystery|Thriller,My Soul to Take?,16411,136,English,USA,25000000,2010,4.8,2.35
300,7159147,Drama|Mystery|Thriller,The Orphanage?,120189,308,Spanish,Spain,3400000,2007,7.5,2.35
69,17314483,Comedy|Fantasy,A Haunted House 2?,14621,48,English,USA,4000000,2014,4.7,1.85
143,6525762,Comedy|Drama|Romance,The Rules of Attraction?,44339,425,English,USA,4000000,2002,6.7,1.85
51,4301331,Comedy|Fantasy,Four Rooms?,78241,177,English,USA,4000000,1995,6.7,1.85
163,4046737,Comedy|Drama|Romance,Secretary?,67949,390,English,USA,4000000,2002,7.1,1.85
52,3713002,Documentary,The Real Cancun?,3611,62,English,USA,8000000,2003,2.7,1.85
40,3468572,Drama,Talk Radio?,10073,78,English,USA,4000000,1988,7.3,1.85
50,2892582,Comedy,Waiting for Guffman?,22697,202,English,USA,4000000,1996,7.6,1.85
45,2800000,Comedy,Love Stinks?,4377,85,English,USA,4000000,1999,5.8,1.85
121,2426851,Comedy|Crime|Romance|Thriller,You Kill Me?,16224,76,English,USA,4000000,2007,6.5,2.55
114,1325073,Comedy|Drama,Thumbsucker?,18762,91,English,USA,4000000,2005,6.6,2.35
116,864959,Adventure|Fantasy,Mirrormask?,20275,151,English,UK,4000000,2005,6.9,1.85
115,2601847,Documentary|Music,Samsara?,22457,69,None,USA,4000000,2011,8.5,2.35
15,800000,Adventure|Fantasy,The Barbarians?,2308,35,English,USA,4000000,1987,4.8,1.85
41,562059,Drama|Thriller,Poolhall Junkies?,8535,113,English,USA,4000000,2002,7,1.85
31,399793,Drama,The Loss of Sexual Innocence?,2877,70,English,USA,4000000,1999,5.4,1.78
232,371897,Drama,Joe?,36494,118,English,USA,4000000,2013,6.9,2.35
43,302204,Comedy|Crime|Romance,Shooting Fish?,6705,53,English,UK,3000000,1997,6.6,2.35
68,354704,Crime|Drama|Horror|Thriller,Prison?,2705,38,English,USA,1300000,1987,5.9,1.85
51,265107,Comedy|Horror|Mystery,Psycho Beach Party?,4617,93,English,Australia,1500000,2000,6.3,1.85
33,185577,Comedy,The Big Tease?,2133,31,English,UK,4000000,1999,6.3,1.85
109,58214,Crime|Drama|Thriller,Trust?,34224,137,English,USA,9500000,2010,7,2.35
34,75078,Comedy,An Everlasting Piece?,1398,26,English,USA,14000000,2000,6.3,1.85
141,317125,Drama|Romance,Adore?,23334,87,English,Australia,16000000,2013,6.2,2.35
64,146402,Comedy|Drama,Mondays in the Sun?,9913,38,Spanish,Spain,4000000,2002,7.7,1.85
215,18469,Drama|Horror|Sci-Fi,Stake Land?,34263,141,English,USA,650000,2010,6.5,2.35
12,12836,Biography|Drama,The Last Time I Committed Suicide?,1686,28,English,USA,4000000,1997,5.8,1.85
70,20262,Drama,Futuro Beach?,1738,10,Portuguese,Brazil,4000000,2014,6.1,2.35
34,,Drama|Family|History|Musical,1776?,6303,129,English,USA,4000000,1972,7.6,2.35
39,,Horror,The Veil?,4146,29,English,USA,4000000,2016,4.7,2.35
1,,Adventure|Drama|History,Ben-Hur?,67,1,English,USA,100000000,2016,6,2.35
62,,Biography|Drama|History,A Man for All Seasons?,23713,167,English,UK,2000000,1966,7.9,1.66
161,,Drama|Romance,Network?,103493,317,English,USA,3800000,1976,8.1,1.85
157,198655278,Drama|History|Romance|War,Gone with the Wind?,215340,706,English,USA,3977000,1939,8.2,1.37
31,143653,Biography|Drama,Desert Dancer?,1177,10,English,UK,4000000,2014,6,2.35
53,14873,Adventure|War|Western,Major Dundee?,5294,67,English,USA,3800000,1965,6.8,2.35
21,8000000,Biography|Comedy|Musical|Romance|Western,Annie Get Your Gun?,3167,90,English,USA,3768785,1950,7,1.37
78,37606,Comedy|Crime|Drama,Defendor?,31836,90,English,Canada,3500000,2009,6.8,2.35
41,2956000,Adventure|Comedy|Musical|Romance,The Pirate?,3258,54,English,USA,3700000,1948,7.1,1.37
61,19959,Drama,The Good Heart?,3579,14,English,Iceland,3800000,2009,6.9,2.35
112,2706659,Comedy|Drama,The History Boys?,17770,172,English,UK,2000000,2006,6.9,1.85
349,61094903,Action|Mystery|Thriller,Unknown?,210548,332,English,UK,30000000,2011,6.9,2.35
122,45857453,Comedy|Drama|Music,The Full Monty?,82232,174,English,UK,3500000,1997,7.2,1.85
134,83400000,Comedy,Airplane!?,160281,427,English,USA,3500000,1980,7.8,1.85
20,27900000,Comedy|Drama,Friday?,74626,157,English,USA,3500000,1995,7.3,1.85
28,27900000,Crime|Drama|Thriller,Menace II Society?,39508,96,English,USA,3500000,1993,7.5,1.85
95,14000000,Comedy|Fantasy|Horror|Thriller,Creepshow 2?,15956,118,English,USA,3500000,1987,6,1.85
425,25138292,Horror|Mystery,The Witch?,66483,452,English,USA,3500000,2015,6.8,1.66
19,10305534,Comedy,I Got the Hook Up?,1721,38,English,USA,3500000,1998,3.9,1.85
43,9449219,Comedy|Drama|Romance,She's the One?,13949,98,English,USA,3500000,1996,6.1,1.85
127,6390032,Biography|Drama,Gods and Monsters?,24977,229,English,USA,3500000,1998,7.5,2.35
262,20167424,Drama|Mystery|Thriller,The Secret in Their Eyes?,131831,231,Spanish,Argentina,2000000,2009,8.2,2.35
252,5923044,Comedy|Fantasy|Horror|Thriller,Evil Dead II?,113451,537,English,USA,3600000,1987,7.8,1.85
31,3293258,Action|Adventure|Comedy|Musical,Pootie Tang?,11399,131,English,USA,3000000,2001,5.2,1.85
39,886410,Drama|History,La otra conquista?,1024,494,Spanish,Mexico,3500000,1998,6.8,1.85
337,252652,Comedy|Drama|Fantasy|Horror,Trollhunter?,54104,199,Norwegian,Norway,19900000,2010,7,1.85
30,220234,Comedy|Romance,Ira & Abby?,1950,24,English,USA,3500000,2006,6.5,1.85
265,34350553,Action|Comedy|Sci-Fi,The Watch?,104072,207,English,USA,68000000,2012,5.7,2.35
50,101228,Comedy|Drama,Winter Passing?,7228,53,English,USA,3500000,2005,6.4,1.85
50,96793,Action|Comedy|Romance,D.E.B.S.?,12188,135,English,USA,3500000,2004,5.3,2.35
3,,Crime|Mystery|Thriller,Lords of London?,610,18,English,UK,3440000,2014,3.1,2.35
55,,Comedy,High Anxiety?,15115,102,English,USA,3400000,1977,6.7,1.85
169,77413017,Documentary,March of the Penguins?,45984,331,French,France,8000000,2005,7.6,1.85
290,5354039,Biography|Drama|Thriller,Margin Call?,92599,225,English,USA,3500000,2011,7.1,1.85
159,2926565,Comedy|Drama,Choke?,28573,72,English,USA,3000000,2008,6.5,1.66
535,13092000,Drama|Music,Whiplash?,399138,731,English,USA,3300000,2014,8.5,2.4
214,7563397,Crime|Drama,City of God?,533200,749,Portuguese,Brazil,3300000,2002,8.7,1.85
47,104257,Comedy|Music,Human Traffic?,19194,160,English,UK,2200000,1999,7.1,1.85
349,610968,Drama,The Hunt?,170155,249,Danish,Denmark,3800000,2012,8.3,2.35
60,8108247,Drama|Romance,Bella?,9607,174,English,USA,3300000,2006,7.4,1.85
155,6517198,Crime|Drama,Maria Full of Grace?,30474,172,Spanish,Colombia,3000000,2004,7.5,1.85
261,5776314,Comedy|Drama|Romance,Beginners?,73349,142,English,USA,3200000,2010,7.2,1.85
94,141600000,Comedy,Animal House?,90177,257,English,USA,3000000,1978,7.6,1.85
164,51100000,Action|Adventure|Thriller,Goldfinger?,139432,418,English,UK,3000000,1964,7.8,1.37
134,16501785,Drama,Trainspotting?,469561,514,English,UK,3500000,1996,8.2,1.85
53,38168022,Comedy|Documentary,The Original Kings of Comedy?,4687,83,English,USA,3000000,2000,6.6,1.85
264,84749884,Horror,Paranormal Activity 2?,82133,359,English,USA,3000000,2010,5.7,1.85
94,24788807,Comedy,Waking Ned Devine?,21245,213,English,UK,3000000,1998,7.4,2.35
215,21244913,Crime|Documentary|Drama,Bowling for Columbine?,123090,888,English,Germany,4000000,2002,8,1.85
138,30000000,Fantasy|Horror,A Nightmare on Elm Street 2: Freddy's Revenge?,43485,327,English,USA,2200000,1985,5.4,1.85
55,20966644,Drama|Romance,A Room with a View?,29610,94,English,UK,3000000,1985,7.4,1.66
361,64423650,Horror|Sci-Fi|Thriller,The Purge?,139329,578,English,USA,3000000,2013,5.7,2.35
411,48056940,Horror|Mystery,Sinister?,155153,524,English,USA,3000000,2012,6.8,2.35
24,19184015,Biography|Comedy|Documentary,Martin Lawrence Live: Runteldat?,1466,35,English,USA,3000000,2002,5.4,1.85
35,24629916,Comedy|Drama|Family|Sport,Air Bud?,12942,34,English,USA,3000000,1997,5.1,1.85
158,19472057,Horror|Thriller,Jason Lives: Friday the 13th Part VI?,25332,307,English,USA,3000000,1986,5.9,1.85
122,27200000,Adventure|Drama|War,The Bridge on the River Kwai?,149444,273,English,UK,3000000,1957,8.2,2.35
16,15369573,Adventure|Comedy|Sci-Fi,Spaced Invaders?,2580,54,English,USA,3000000,1990,5.3,1.85
112,15935068,Fantasy|Horror|Thriller,Jason Goes to Hell: The Final Friday?,19331,317,English,USA,2500000,1993,4.3,1.85
114,11694528,Comedy|Documentary|Music,Dave Chappelle's Block Party?,7721,72,English,USA,3000000,2005,7.2,1.85
49,10017041,Action|Comedy|Crime,Next Day Air?,8265,20,English,USA,3000000,2009,5.9,1.85
37,7059537,Comedy,Phat Girlz?,8279,101,English,USA,3000000,2006,3,1.85
405,8114507,Drama|Romance,Before Midnight?,95362,270,English,USA,3000000,2013,7.9,1.85
29,7888703,Comedy|Fantasy,Teen Wolf Too?,8465,65,English,USA,3000000,1987,3.2,1.85
81,7282851,Action|Fantasy|Horror|Sci-Fi|Thriller,Phantasm II?,9502,100,English,USA,3000000,1988,6.5,1.85
75,5844929,Comedy|Drama,Real Women Have Curves?,6000,109,English,USA,3000000,2002,7,1.85
82,4170647,Comedy|Drama,East Is East?,14548,161,English,UK,1900000,1999,6.9,1.85
48,4142507,Comedy|Romance,Whipped?,3665,81,English,USA,3000000,2000,4.4,1.85
33,4109095,Crime|Drama|History|Romance,Kama Sutra: A Tale of Love?,8239,92,English,USA,3000000,1996,6,1.85
22,3902679,Fantasy|Horror,Warlock: The Armageddon?,3943,49,English,USA,3000000,1993,5.3,1.66
30,3559990,Comedy|Crime,8 Heads in a Duffel Bag?,8005,49,English,USA,3000000,1997,5.3,1.85
79,3287435,Drama,Thirteen Conversations About One Thing?,8603,115,English,USA,4500000,2001,7.1,1.85
49,3071947,Comedy|Crime|Thriller,Jawbreaker?,18711,183,English,USA,3500000,1999,5.4,1.85
42,2961991,Biography|Drama,Basquiat?,15885,78,English,USA,3300000,1996,6.9,1.85
152,2912363,Crime|Drama,Tsotsi?,25063,177,Zulu,UK,3000000,2005,7.3,2.35
23,2223990,Comedy|Documentary,DysFunktional Family?,761,14,English,USA,3000000,2003,6.6,1.85
254,1821983,Comedy|Drama|Horror,Tusk?,31089,261,English,USA,3000000,2014,5.4,2.35
305,2181290,Drama|Mystery|Thriller,Oldboy?,356181,809,Korean,South Korea,3000000,2003,8.4,2.35
19,2848578,Drama|Family,Letters to God?,3942,65,English,USA,3500000,2010,6.3,1.78
272,703002,Action|Comedy|Thriller,Hobo with a Shotgun?,37495,230,English,Canada,3000000,2011,6.1,2.35
156,418268,Comedy|Romance,Bachelorette?,37156,129,English,USA,3000000,2012,5.3,2.35
82,200803,Comedy,Tim and Eric's Billion Dollar Movie?,7988,71,English,USA,3000000,2012,5.3,1.78
175,33631221,Crime|Drama|Thriller,The Gambler?,48562,145,English,USA,25000000,2014,6,2.35
40,95016,Comedy|Drama|Romance|Sport,Summer Storm?,11074,56,German,Germany,2700000,2004,7.4,1.85
63,143000,Horror|Thriller,Chain Letter?,4122,48,English,USA,5000000,2009,4.1,2.35
20,39852,Comedy|Drama,Just Looking?,1238,25,English,USA,3000000,1999,6.7,1.85
174,22000,Drama|Sci-Fi|Thriller,The Divide?,30511,226,English,Germany,3000000,2011,5.8,2.35
451,334185206,Adventure|Family|Fantasy,Alice in Wonderland?,306336,736,English,USA,200000000,2010,6.5,1.85
29,,Comedy,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo?,2978,13,English,USA,3000000,2013,2.6,1.85
23,,Action|Drama|Sport,Never Back Down 2: The Beatdown?,13599,30,English,USA,3000000,2011,5.8,1.85
87,,Crime|Thriller,Point Blank?,13640,128,English,USA,3000000,1967,7.4,2.35
9,,Adventure|Crime|Drama,Iguana?,240,9,English,Italy,3000000,1988,6.2,1.85
343,201148159,Drama|Family|Fantasy|Romance,Cinderella?,103749,323,English,USA,95000000,2015,7,2.35
71,5595428,Drama,Central Station?,28951,257,Portuguese,Brazil,2900000,1998,8,2.35
35,3123749,Comedy|Romance,Boynton Beach Club?,746,27,English,USA,1500000,2005,6.5,1.85
251,3645438,Horror,High Tension?,55040,539,French,France,2200000,2003,6.8,2.35
159,22201636,Crime|Drama|Music,Hustle & Flow?,33567,206,English,USA,8000000,2005,7.4,1.85
181,25000000,Comedy|Music|Romance,Some Like It Hot?,175196,350,English,USA,2883848,1959,8.3,1.66
110,19170001,Horror,Friday the 13th Part VII: The New Blood?,21359,270,English,USA,2800000,1988,5.3,1.85
213,22202612,Adventure|Family|Fantasy|Musical,The Wizard of Oz?,291875,533,English,USA,2800000,1939,8.1,1.37
129,86300000,Comedy,Young Frankenstein?,112671,315,English,USA,2800000,1974,8,1.85
280,952620,Horror,Diary of the Dead?,40800,332,English,USA,2000000,2007,5.7,1.85
61,9054736,Drama,Ulee's Gold?,5744,57,English,USA,2700000,1997,7.1,1.66
27,,Adventure|Comedy|Romance,Donovan's Reef?,5786,65,English,USA,2686585,1963,6.9,1.85
9,,Drama|Fantasy|Romance|War,A Guy Named Joe?,1553,27,English,USA,2627000,1943,7,1.37
121,119500000,Comedy|Western,Blazing Saddles?,95294,363,English,USA,2600000,1974,7.8,2.35
166,32600000,Horror|Thriller,Friday the 13th: The Final Chapter?,29488,326,English,USA,1800000,1984,5.9,1.85
29,3130592,Drama|Romance,Maurice?,10755,69,English,UK,2600000,1987,7.8,1.66
107,10654581,Drama|Sci-Fi|Thriller,The Astronaut's Wife?,45500,260,English,USA,34000000,1999,5.3,1.85
173,38108,Horror|Mystery|Sci-Fi|Thriller,Timecrimes?,40878,124,Spanish,Spain,2600000,2007,7.2,1.85
129,40041683,Comedy|Fantasy,A Haunted House?,34620,107,English,USA,2500000,2013,5.1,1.85
30,33349949,Documentary,2016: Obama's America?,9010,199,English,USA,2500000,2012,5.1,1.85
220,33386128,Horror,Halloween II?,36372,491,English,USA,15000000,2009,4.9,1.85
75,25809813,Comedy|Drama|Music,That Thing You Do!?,50311,212,English,USA,26000000,1996,6.9,1.37
162,14400000,Horror|Mystery|Sci-Fi,Halloween III: Season of the Witch?,28589,532,English,USA,2500000,1982,4.6,2.35
26,32230907,Comedy|Documentary,Kevin Hart: Let Me Explain?,6062,30,English,USA,2500000,2013,6.7,1.85
63,6401336,Drama,My Own Private Idaho?,36996,153,English,USA,2500000,1991,7.1,1.78
205,26781723,Comedy|Drama|Romance,Garden State?,187595,978,English,USA,2500000,2004,7.6,2.35
121,5400000,Drama|Romance,Before Sunrise?,183288,395,English,USA,2500000,1995,8.1,1.85
74,1282084,Drama,Jesus' Son?,6221,87,English,USA,2500000,1999,7,2.35
252,3325638,Comedy|Crime|Drama|Sci-Fi,Robot & Frank?,52509,84,English,USA,2500000,2012,7.1,2.35
